Unnamed: 0,SMS,Result,MLP,MLP_tuned,NaiveBayes,TensorFlow,TinyBert
4867,"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The ""sleep on a couch"" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?",ham,ham,ham,ham,ham,ham
32,K tell me anything about you.,ham,ham,ham,ham,ham,ham
142,"Sir, Waiting for your mail.",ham,ham,ham,ham,ham,ham
2559,"Some friends want me to drive em someplace, probably take a while",ham,ham,ham,ham,ham,ham
4616,Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B,spam,spam,spam,spam,spam,spam
3833,Ok.,ham,ham,ham,spam,ham,ham
2215,Ok then i'll let him noe later n ask him call u tmr...,ham,ham,ham,ham,ham,ham
4571,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd,spam,spam,spam,ham,spam,spam
4441,I've got it down to a tea. not sure which flavour,ham,ham,ham,ham,ham,ham
894,It's ok i noe u're busy but i'm really too bored so i msg u. I oso dunno wat colour she choose 4 me one.,ham,ham,ham,ham,ham,ham
3592,How much would it cost to hire a hitman,ham,ham,ham,spam,ham,ham
2547,Company is very good.environment is terrific and food is really nice:),ham,ham,ham,ham,ham,ham
3548,"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel",spam,spam,spam,spam,spam,spam
4057,"Ha ha nan yalrigu heltini..Iyo kothi chikku, u shared many things wit me..so far i didn't told any body and even uttered a word abt u.. If ur trusting me so much how can i tell these to others.. Plz nxt time dont use those words to me..ok, chikku:-);-)B-)",ham,ham,ham,ham,ham,ham
4713,Thats cool princess! I will cover your face in hot sticky cum :),ham,ham,ham,ham,ham,ham
4117,What you doing?how are you?,ham,ham,ham,ham,ham,ham
1273,Ok...,ham,ham,ham,spam,ham,ham
3136,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,ham,ham,ham,ham,ham,ham
5375,I cant pick the phone right now. Pls send a message,ham,ham,ham,spam,ham,ham
4596,Yo sorry was in the shower sup,ham,ham,ham,ham,ham,ham
3888,Cab is available.they pick up and drop at door steps.,ham,ham,ham,spam,ham,ham
1979,No I'm in the same boat. Still here at my moms. Check me out on yo. I'm half naked.,ham,ham,ham,ham,ham,ham
1611,I'll probably be around mu a lot,ham,ham,ham,ham,ham,ham
627,How many licks does it take to get to the center of a tootsie pop?,ham,ham,ham,spam,ham,ham
5210,Dai i downloaded but there is only exe file which i can only run that exe after installing.,ham,ham,ham,ham,ham,ham
3724,We left already we at orchard now.,ham,ham,ham,ham,ham,ham
3715,"Oh, i will get paid. The most outstanding one is for a commercial i did for Hasbro...in AUGUST! They made us jump through so many hoops to get paid. Still not.",ham,ham,ham,ham,ham,ham
5073,WIN a £200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 £1.50perweeksub.,spam,spam,spam,spam,spam,spam
3635,Its a big difference.  &lt;#&gt;  versus  &lt;#&gt;  every  &lt;#&gt; hrs,ham,ham,ham,ham,ham,ham
3524,Try neva mate!!,ham,ham,ham,ham,ham,ham
692,"Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx.",ham,ham,ham,ham,ham,ham
2485,Only if you promise your getting out as SOON as you can. And you'll text me in the morning to let me know you made it in ok.,ham,ham,ham,ham,ham,ham
847,My stomach has been thru so much trauma I swear I just can't eat. I better lose weight.,ham,ham,ham,ham,ham,ham
3602,"Jay told me already, will do",ham,ham,ham,ham,ham,ham
854,AH POOR BABY!HOPE URFEELING BETTERSN LUV! PROBTHAT OVERDOSE OF WORK HEY GO CAREFUL SPK 2 U SN LOTS OF LOVEJEN XXX.,ham,ham,ham,ham,ham,ham
1169,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow,ham,ham,ham,ham,ham,ham
2093,"Oh, my love, it's soooo good to hear from you. Omg I missed you so much today. I'm sorry your having problems with the provider but thank you for tming me",ham,ham,ham,ham,ham,ham
3767,Yes.mum lookin strong:),ham,ham,ham,ham,ham,ham
4693,"By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies",ham,ham,ham,ham,ham,ham
5146,Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.,ham,ham,ham,ham,ham,ham
4142,Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-),ham,ham,ham,ham,ham,ham
3141,sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP,spam,spam,spam,spam,spam,spam
3700,How i noe... Did ü specify da domain as nusstu... Ü still in sch...,ham,ham,ham,ham,ham,ham
304,He is a womdarfull actor,ham,ham,ham,ham,ham,ham
5266,HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN,ham,ham,ham,ham,ham,ham
3358,"Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla..",ham,ham,ham,ham,ham,ham
3552,I love you both too :-),ham,ham,ham,ham,ham,ham
4333,ALSO TELL HIM I SAID HAPPY BIRTHDAY,ham,ham,ham,ham,ham,ham
5184,I'm in town now so i'll jus take mrt down later.,ham,ham,ham,ham,ham,ham
5528,Its just the effect of irritation. Just ignore it,ham,ham,ham,ham,ham,ham
4785,Indeed and by the way it was either or - not both !,ham,ham,ham,ham,ham,ham
2153,Hi kindly give us back our documents which we submitted for loan from STAPATI,ham,ham,ham,ham,ham,ham
3412,Only once then after ill obey all yours.,ham,ham,ham,ham,ham,ham
4963,Yup ok...,ham,ham,ham,ham,ham,ham
5500,Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night,ham,ham,ham,ham,ham,ham
2080,I can take you at like noon,ham,ham,ham,ham,ham,ham
3337,Then u go back urself lor...,ham,ham,ham,ham,ham,ham
1247,"I do know what u mean,  is the king of not havin credit! I'm goin2bed now. Night night sweet! Only1more sleep! ",ham,ham,ham,ham,ham,ham
5011,"By the way, 'rencontre' is to meet again. Mountains dont....",ham,ham,ham,spam,ham,ham
4216,No dear i was sleeping :-P,ham,ham,ham,ham,ham,ham
2099,"No dice, art class 6 thru 9 :( thanks though. Any idea what time I should come tomorrow?",ham,ham,ham,ham,ham,ham
550,Ok give me 5 minutes I think I see her. BTW you're my alibi. You were cutting my hair the whole time.,ham,ham,ham,ham,ham,ham
111,What is the plural of the noun research?,ham,ham,ham,ham,ham,ham
152,Yup i thk cine is better cos no need 2 go down 2 plaza mah.,ham,ham,ham,ham,ham,ham
3856,Free msg: Single? Find a partner in your area! 1000s of real people are waiting to chat now!Send CHAT to 62220Cncl send STOPCS 08717890890£1.50 per msg,spam,spam,spam,ham,spam,spam
2161,No. Its not specialisation. Can work but its slave labor. Will look for it this month sha cos no shakara 4 beggar.,ham,ham,ham,ham,ham,ham
4193,&lt;#&gt;  w jetton ave if you forgot,ham,ham,ham,ham,ham,ham
2960,Buzzzz! *grins* Did I buzz your ass? Buzz your chest ? Buzz your cock ? Where do you keep your phone ? Is the vibrator on ? Did you feel it shake ?,ham,ham,ham,ham,ham,ham
1905,Wah... Okie okie... Muz make use of e unlimited... Haha... ,ham,ham,ham,ham,ham,ham
4888,Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.,spam,spam,spam,spam,spam,spam
1783,My uncles in Atlanta. Wish you guys a great semester.,ham,ham,ham,ham,ham,ham
1248,Horrible gal. Me in sch doing some stuff. How come u got mc?,ham,ham,ham,ham,ham,ham
1128,"Height of ""Oh shit....!!"" situation: A guy throws a luv letter on a gal but falls on her brothers head whos a gay,.;-):-D",ham,ham,ham,ham,ham,ham
2370,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied ""Boost is d secret of my energy"" n instantly d girl shouted ""our energy"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8",ham,ham,ham,ham,ham,ham
5551,Wen did you get so spiritual and deep. That's great,ham,ham,ham,ham,ham,ham
79,Its not the same here. Still looking for a job. How much do Ta's earn there.,ham,ham,ham,ham,ham,ham
2501,Remember to ask alex about his pizza,ham,ham,ham,ham,ham,ham
4377,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy",spam,spam,spam,spam,spam,spam
947,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,spam,spam,spam,spam,spam,spam
1918,We not leaving yet. Ok lor then we go elsewhere n eat. U thk...,ham,ham,ham,ham,ham,ham
1635,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p",spam,spam,spam,spam,spam,spam
3752,"Haha... Sounds crazy, dunno can tahan anot...",ham,ham,ham,ham,ham,ham
4672,"Probably not, I'm almost out of gas and I get some cash tomorrow",ham,ham,ham,ham,ham,ham
5513,Yes. Please leave at  &lt;#&gt; . So that at  &lt;#&gt;  we can leave,ham,ham,ham,ham,ham,ham
3809,Mm you ask him to come its enough :-),ham,ham,ham,ham,ham,ham
3270,Raviyog Peripherals bhayandar east,ham,ham,ham,spam,ham,ham
657,"Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng",ham,ham,ham,ham,ham,ham
440,But i have to. I like to have love and arrange.,ham,ham,ham,spam,ham,ham
5294,XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,spam,spam,spam,spam,spam,spam
2901,Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house,ham,ham,ham,ham,ham,ham
5199,Ugh my leg hurts. Musta overdid it on mon.,ham,ham,ham,ham,ham,ham
2763,ARR birthday today:) i wish him to get more oscar.,ham,ham,ham,spam,ham,ham
2183,PS U no ur a grown up now right?,ham,ham,ham,ham,ham,ham
3813,Yep then is fine 7.30 or 8.30 for ice age.,ham,ham,ham,ham,ham,ham
1464,Ok good then i later come find ü... C lucky i told ü to go earlier... Later pple take finish ü no more again...,ham,ham,ham,ham,ham,ham
417,Alright i have a new goal now,ham,ham,ham,spam,ham,ham
5497,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",spam,spam,spam,spam,spam,spam
177,U still going to the mall?,ham,ham,ham,spam,ham,ham
3244,Pls accept me for one day. Or am begging you change the number.,ham,ham,ham,ham,ham,ham
597,Gud mrng dear have a nice day,ham,ham,ham,ham,ham,ham
4896,Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow,spam,spam,spam,spam,spam,spam
3758,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.,spam,spam,spam,spam,spam,spam
2973,Sary just need Tim in the bollox &it hurt him a lot so he tol me!,ham,ham,ham,ham,ham,ham
3015,I might go 2 sch. Yar at e salon now v boring.,ham,ham,ham,ham,ham,ham
1124,Good morning princess! How are you?,ham,ham,ham,ham,ham,ham
2939,Hey i've booked the pilates and yoga lesson already... Haha,ham,ham,ham,ham,ham,ham
902,How is it possible to teach you. And where.,ham,ham,ham,ham,ham,ham
4019,GRAN ONLYFOUND OUT AFEW DAYS AGO.CUSOON HONI,ham,ham,ham,ham,ham,ham
2599,Okie... Thanx...,ham,ham,ham,ham,ham,ham
3126,1st wk FREE! Gr8 tones str8 2 u each wk. Txt NOKIA ON to 8007 for Classic Nokia tones or HIT ON to 8007 for Polys. Nokia/150p Poly/200p 16+,spam,spam,spam,spam,spam,spam
4259,I am late. I will be there at,ham,ham,ham,spam,ham,ham
3135,Ok going to sleep. Hope i can meet her.,ham,ham,ham,ham,ham,ham
720,Macha dont feel upset.i can assume your mindset.believe me one evening with me and i have some wonderful plans for both of us.LET LIFE BEGIN AGAIN.call me anytime,ham,ham,ham,ham,ham,ham
4689,Hmmm.but you should give it on one day..,ham,ham,ham,ham,ham,ham
4418," says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !",ham,ham,ham,ham,ham,ham
1684,Already am squatting is the new way of walking,ham,ham,ham,ham,ham,ham
856,Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to 83110 and see who you could meet.,spam,spam,spam,spam,spam,spam
3945,"Until 545 lor... Ya, can go 4 dinner together...",ham,ham,ham,ham,ham,ham
4266, &lt;DECIMAL&gt; m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla,ham,ham,ham,ham,ham,ham
973,Yup i thk so until e shop closes lor.,ham,ham,ham,ham,ham,ham
2413,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,spam,spam,spam,spam,spam,spam
2326,Apps class varaya elaya.,ham,ham,ham,ham,ham,ham
1225,You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,spam,spam,spam,spam,spam,spam
3148,Oh thats late! Well have a good night and i will give u a call tomorrow. Iam now going to go to sleep night night,ham,ham,ham,ham,ham,ham
1481,Have you always been saying welp?,ham,ham,ham,ham,ham,ham
